,,261,MOSU,,
,,,,1373,TENT AT CHEBAJENA
,,,,1374,TENT AT MMAKGAMA
,,,,1375,MOSU PRIMARY SCHOOL
,,,,1376,TENT AT NTHANE MOBILE STOP
,,,,1377,MAKGADIKGADI JUNIOR SECONDARY SCHOOL
,,262,MMATSHUMO,,
,,,,1378,TENT AT MMATSHUMO KGOTLA
,,,,1379,MMATSHUMO PRIMARY SCHOOL
,,,,1380,TENT AT MAKOLWANE  
,,,,1381,TENT AT TSHWAGONG 
,,263,LETLHAKANE CENTRAL,,
,,,,1382,LETLHAKANE PRIMARY SCHOOL
,,,,1383,LETLHAKANE SENIOR SECONDARY SCHOOL
,,,,1384,TENT AT MOKGOBELELE I KGOTLA  
,,,,1385,TENT AT KGONGWE KGOTLA  
,,,,1386,RETLHATLOLENG PRIMARY SCHOOL
,,,,1387,TENT AT LETLHAKANE TRIBAL ADMINISTRATION OFFICES
,,264,LETLHAKANE WEST,,
,,,,1388,LETLHAKANE BUS RANK OFFICES
,,,,1389,TENT AT LETLHAKANE BUS RANK GYM
,,,,1390,TENT AT MOKGOBELELE II KGOTLA
,,,,1391,EXTENSION II NEW PRIMARY SCHOOL 
,,265,LETLHAKANE SOUTH,,
,,,,1392,SUPANG PRIMARY SCHOOL
,,,,1393, TENT AT RETLHATLOLENG PRIMARY SCHOOL PLAYGROUND
,,,,1394,TENT AT PHASE I EXTENSION OPEN SPACE PLOT NO. 9327 
,,,,1395,TENT AT KGARAPAMOKAE 
,,,,1396,TENT AT SETOTO 
,,,,1397,TENT AT MATSWAKE MOBILE STOP 
,,,,1398,TENT AT GHOA 
,,,,1399,TENT AT GOBEKHUDI 
,,266,LETLHAKANE SOUTH EAST,,
,,,,1400,TENT AT LETLHAKANE CLINIC
,,,,1401,MOTSUMI JUNIOR SECONDARY SCHOOL  
,,,,1402,TENT AT LETSIBOGO KGOTLA
,,267,LETLHAKANE NORTH EAST,,
,,,,1403,TENT AT BUUHE KGOTLA
,,,,1404,DITSWELETSE JUNIOR SECONDARY SCHOOL
,,,,1405,TENT AT FOOD RESOURCES SERVICE (FRS) OFFICES
,,,,1406,COMMUNITY HALL
,,,,1407,TENT AT SEKWA KGOTLA
,,,,1408,TENT AT TSUTSUGA MOBILE STOP
,,,,1409,TENT AT DITAWANA
,,,,1410,MOKANE PRIMARY SCHOOL
,,268,LETLHAKANE NORTH,,
,,,,1411,TENT AT TAWANA WEST KGOTLA 
,,,,1412,SEASOLE PRIMARY SCHOOL
,,,,1413,TENT AT TAWANA EXTENSION OPEN SPACE PLOT NO. 5279 
,,,,1414,TENT AT TAWANA CLINIC
,,269,KHWEE,,
,,,,1415,KHWEE PRIMARY SCHOOL
,,,,1416,TENT AT KOREA 
,,,,1417,TENT AT MAPHANE 
,,,,1418,TENT AT CHAICHANE 
,,,,1419,TENT AT TSHOSWANE 
,,,,1420,TENT AT GODIOTSHAA 
,,,,1421,TENT AT ZAMGHAMAGO MOBILE STOP
,,,,1422,TENT AT PIIJENA
31,BOTETI WEST,,,,
,,270,MAKALAMABEDI,,
,,,,1423,BAIPIDI PRIMARY SCHOOL 
,,,,1424,TENT AT BAIPIDI PRIMARY PLAYGROUNDS
,,,,1425,MAKALAMABEDI JUNIOR SECONDARY SCHOOL  
,,,,1426,TENT AT TSHAATSHAM CATTLEPOST
,,271,MOTOPI,,
,,,,1427,MOTOPI PRIMARY SCHOOL
,,,,1428,MOTOPI JUNIOR SECONDARY SCHOOL
,,272,MOREOMAOTO,,
,,,,1429,MOREOMAOTO PRIMARY SCHOOL 
,,,,1430,TENT AT MENOAKWENA MOBILE STOP
,,273,KHUMAGA,,
,,,,1431,KHUMAGA PRIMARY SCHOOL  
,,,,1432,TENT AT KHUMAGA KGOTLA 
,,,,1433,TENT AT DIKWALO MOBILE STOP 
,,274,TSIENYANE NORTH,,
,,,,1434,TENT AT JACOB'S WARD
,,,,1435,TENT AT DAMBE WARD
,,,,1436,TENT AT SOKWANE CATTLE POST
,,,,1437,TENT AT KAZEREMANA WARD
,,,,1438,TENT AT AGRICULTURAL SHOWGROUNDS
,,275,TSIENYANE SOUTH,,
,,,,1439,ETSILE PRIMARY SCHOOL
,,,,1440,TSIENYANE PRIMARY SCHOOL  
,,,,1441,RAKOPS JUNIOR SECONDARY SCHOOL 
,,,,1442,TENT AT KOPO WARD (DHMT) OFFICE
,,276,TSIENYANE EAST,,
,,,,1443,NICODEMUS PRIMARY SCHOOL  
,,,,1444,TENT AT HERERO FOOTBALL PLAYGROUND  
,,,,1445,TENT AT MOGOTLHO STANDPIPE 
,,277,TOROMOJA,,
,,,,1446,TOROMOJA PRIMARY SCHOOL 
,,,,1447,TENT AT TOROMOJA KGOTLA
,,,,1448,TENT AT PALAMA WARD
,,278,XERE,,
,,,,1449,TENT AT KGOMOTSHWANA RANCH 
,,,,1450,TENT AST XERE TRIBAL ADMINISTRATION OFFICES
,,,,1451,TENT AT NGABETSORO CATTLE POST  
,,,,1452,TENT AT XHOBE II CATTLE POST
,,279,MMADIKOLA,,
,,,,1453,MMADIKOLA PRIMARY SCHOOL
,,,,1454,TENT AT SEKGOPHANE WARD
,,,,1455,TENT AT CHIDZINANA KGOTLA 
,,,,1456,TENT AT NKHWEBANA WARD  
,,280,XHUMO,,
,,,,1457,XHUMO PRIMARY SCHOOL
,,,,1458,TENT AT XHUMO EAST STANDPIPE
,,,,1459,TENT AT MAWALA STANDPIPE 
,,,,1460,TENT AT GOWE CATTLE POST 
,,,,1461,TENT AT YOOKAE MOBILE STOP 
,,281,KEDIA,,
,,,,1462,KEDIA PRIMARY SCHOOL 
,,,,1463,TENT AT KEDIA KGOTLA
,,,,1464,TENT AT CHEKE WARD 
,,,,1465,TENT AT HIMA COMMUNITY RANCH
,,282,MOKOBAXANE,,
,,,,1466,MOKOBAXANE PRIMARY SCHOOL
,,,,1467,TENT AT MOKOBAXANE KGOTLA 
,,,,1468,TENT AT EXTENSION OFFICE
,,283,MOPIPI WEST,,
,,,,1469,MOPIPI PRIMARY SCHOOL 
,,,,1470,TENT AT MOPIPI KGOTLA  
,,,,1471,MAROBATHUTWA HALL   
,,,,1472,TENT AT R.A. BAILEY 
,,,,1473,TENT AT JUMASERE MOBILE STOP 
,,,,1474,TENT AT MAJOMETSI MOBILE STOP
,,284,MOPIPI EAST,,
,,,,1475,MANTHABAKWE PRIMARY SCHOOL 
,,,,1476,MOPIPI JUNIOR SECONDARY SCHOOL
,,,,1477,MOPIPI COMMUNITY HALL
,,,,1478,TENT AT KUBI MOBILE STOP 
,,,,1479,TENT AT MADITSEYANE MOBILE STOP  
,,,,1480,TENT AT NXARETSAO MOBILE STOP
,,285,ORAPA,,
,,,,1481,BOTETI HOUSE PRIMARY SCHOOL
,,,,1482,BATHOEN HOUSE PRIMARY SCHOOL  
,,,,1483,ORAPA JUNIOR SECONDARY SCHOOL 
,,,,1484,DRIVER TRAINING CENTER OFFICE
,,,,1485,ORAPA TRIBAL ADMINISTRATION OFFICE
,,,,1486,LIVINGSTONE HOUSE PRIMARY SCHOOL
32,KGATLENG CENTRAL,,,,
,,286,BOSEJA NORTH,,
,,,,1487,TENT AT BOSEJA NORTH KGOTLA
,,,,1488,TENT AT EDUCATION CENTRE
,,,,1489,LADY MITCHINSON PRIMARY SCHOOL
,,,,1490,"TENT AT OPEN SPACE (IN FRONT OF KGOSI TIME'S YARD, PLOT NO. 5095) "
,,,,1492,TENT AT MOOLOGE LANDS OPEN SPACE (NORTH) 
,,287,BOSEJA CENTRAL,,
,,,,1493,TENT AT BOSEJA CENTRAL KGOTLA
,,,,1494,SEDIBELO JUNIOR SECONDARY SCHOOL
,,,,1495,TENT AT ASSEMBLIES OF GOD CHURCH
,,288,BOSEJA SOUTH,,
,,,,1496,TENT AT BOSEJA SOUTH KGOTLA 
,,,,1497,TENT AT ST. FAITH HOLY CHURCH
,,,,1498,RADIKOLO JUNIOR SECONDARY SCHOOL
,,,,1499,KGAFELA PRIMARY SCHOOL
,,,,1500,TENT AT NEW CHRISTIAN INTERNATIONAL CHURCH
,,289,MOSHAWANA,,
,,,,1501,SEINGWAENG PRIMARY SCHOOL
,,,,1502,TENT AT TREE TOP HOUSE PRE-SCHOOL 
,,,,1503,TENT AT ST. JOHN CHURCH
,,,,1504,TENT AT BOLLATSHWENE OPEN SPACE 
,,290,BOGARE,,
,,,,1505,TENT AT MOCHUDI MAIN KGOTLA 
,,,,1506,NEW LINCHWE PRIMARY SCHOOL 
,,,,1507,ISANG PRIMARY SCHOOL
,,,,1508,TENT AT ST. PAUL CHURCH 
,,291,BOKONE-MALOTWANA,,
,,,,1509,MALOTWANA COMMUNITY HALL
,,,,1510,MMADIPAMO PRIMARY SCHOOL
,,,,1511,TENT AT AMAZULU FOOTBALL GROUNDS 
,,,,1512,TENT AT MMADIPINOSI OPEN SPACE
,,,,1513,TENT AT SEBONWANE LANDS OPEN SPACE
,,292,MOSANTA,,
,,,,1514,MMUSI PRIMARY SCHOOL
,,,,1515,TENT AT MAKAKATLELA KGOTLA 
,,,,1516,TENT AT MARULA-O-RRA TSHEOLE
,,,,1517,TENT AT MAKAKATLELA OPEN SPACE
,,293,NTSHINOGE,,
,,,,1518,ITHUTENG JUNIOR SECONDARY SCHOOL
,,,,1519,NTSHINOGE PRIMARY SCHOOL
,,,,1520,TENT AT SPIRITUAL HEALING CHURCH
,,,,1521,TENT AT MASIMO A GA MARIBE OPEN 
,,294,MABODISA,,
,,,,1523,TENT AT MABODISA KGOTLA
,,,,1524,KGAMANYANE JUNIOR SECONDARY SCHOOL  
,,,,1525,SEGALE PRIMARY SCHOOL
,,295,MAKGOPHANA,,
,,,,1526,TENT AT MAKGOPHANA KGOTLA
,,,,1527,TENT AT MAKGOPHANA CLINIC
,,,,1528,BOGATSU PRIMARY SCHOOL
,,,,1529,TENT AT THE ALLIANCE CHURCH IN BOTSWANA
33,KGATLENG EAST,,,,
,,296,MATEBELE,,
,,,,1530,MATEBELE COMMUNITY HALL
,,,,1531,MATEBELE PRIMARY SCHOOL
,,,,1532,TENT AT RAMODIBE MOBILE CLINIC STOP
,,,,1533,TENT AT PHATLHANENG FOOTBALL GROUNDS
,,297,OODI WEST,,
,,,,1534,OODIMA JUNIOR SECONDARY SCHOOL
,,,,1535,OODI WEAVERS
,,,,1536,TENT AT NTSWANENG KGOTLANA    
,,298,OODI EAST,,
,,,,1537,OODI PRIMARY SCHOOL
,,,,1538,OODI COLLEGE OF APPLIED ARTS
,,,,1539,TENT AT OODI SUB-LAND BOARD  
,,,,1540,TENT AT KGALAPITSE MOBILE CLINIC SPACE
,,,,1541,TENT AT MATLAPA A LELOTO CHOIR GROUNDS
,,299,MODIPANE WEST,,
,,,,1542,MOKATSE KGOTLA
,,,,1543,TENT AT ROMAN CATHOLIC CHURCH 
,,,,1544,MOKATSANA VDC PLOT 
,,,,1545,TENT AT 3 KOPI LANDS KGOTLANA 
,,300,MODIPANE EAST,,
,,,,1546,MODIPANE PRIMARY SCHOOL
,,,,1547,TENT AT MODIPANE KGOTLA 
,,,,1548,TENT AT MAMBAS FOOTBALL GROUNDS
,,301,DIKWIDIDI-MABALANE,,
,,,,1549,DIKWIDIDI PRIMARY SCHOOL
,,,,1550,MABALANE PRIMARY SCHOOL
,,,,1551,TENT AT NTSHEKELETSE LANDS
,,302,MATHUBUDUKWANE-RAMONAKA-SIKWANE,,
,,,,1552,SIKWANE PRIMARY SCHOOL
,,,,1553,LETSEBE PRIMARY SCHOOL
,,,,1554,RAMONAKA PRIMARY SCHOOL
,,,,1555,TENT AT MATHUBUDUKWANE POSTAL AGENCY 
,,,,1556,TENT AT DINOGENG MOBILE CLINIC  
,,,,1557,TENT AT DITLHOKWE MOBILE CLINIC 
,,,,1558,TENT AT SIKWANE AGRICULTURE OFFICE
,,,,1559,TENT AT DIKALAKANE VDC PLOT  
,,303,MALOLWANE,,
,,,,1560,TENT AT MOTLHABANE KGOTLA
,,,,1561,RANKOA PRIMARY SCHOOL
,,,,1562,TENT AT MATLOU KGOTLA
,,,,1563,TENT AT DIKAKAPA TSA BODIAKHUDU (B.K) CHOIR GROUNDS
,,,,1564,TENT AT SEKOTLONG LANDS 
,,304,OLIPHANT'S DRIFT-RAMOTLABAKI,,
,,,,1565,RAMOTLABAKI PRIMARY SCHOOL
,,,,1566,OLIPHANT PRIMARY SCHOOL
,,,,1567,TENT AT PALLA CAMP MOBILE CLINIC STOP
,,,,1568,TENT AT SEDIBA SA TSHIPABOSIGO 
34,KGATLENG WEST,,,,
,,305,BOPHIRIMA,,
,,,,1569,TENT AT AGRICULTURE OFFICE
,,,,1570,MATSIENG PRIMARY SCHOOL
,,,,1571,PHAPHANE PRIMARY SCHOOL
,,,,1572,TENT AT MOCHUDI FIRE STATION
,,,,1573,TENT AT RAMPEDI KGOTLA
,,306,PILANE,,
,,,,1574,PILANE PRIMARY SCHOOL
,,,,1575,TENT AT PILANE OPEN SPACE  
,,,,1576,TENT AT BOREJANE KGOTLA
,,307,MORWA,,
,,,,1577,RAMOGOTSI PRIMARY SCHOOL
,,,,1578,TENT AT MORWA COMMUNITY HALL
,,,,1579,TENT AT MORWA CLINIC 
,,,,1580,TENT AT MMA MOLWELANG OPEN SPACE
,,308,BOKAA SOUTH,,
,,,,1581,TENT AT BOKAA KGOTLA
,,,,1582,TLHAAKGAME PRIMARY SCHOOL
,,,,1583,TENT AT MMAMASHIA WATER TREATMENT PLANT
,,,,1584,BORWA JUNIOR SECONDARY SCHOOL
,,,,1585,TENT AT MAGOTLHOADISA OPEN SPACE
,,309,BOKAA NORTH,,
,,,,1586,RADITLADI PRIMARY SCHOOL
,,,,1587,TENT AT BOKAA COMMUNITY HALL
,,,,1588,TENT AT INDEPENDENT ASSEMBLIES OF GOD CHURCH
,,310,RASESA SOUTH,,
,,,,1589,TENT AT BORITE OPEN SPACE
,,,,1590,TENT AT KHUDIRING FOOTBALL GROUND
,,,,1591,TENT AT KHUDIRING OPEN SPACE  
,,,,1592,TENT AT RASESA KGOTLA
,,311,RASESA NORTH,,
,,,,1593,RASESA PRIMARY SCHOOL
,,,,1594,TENT AT RASESA COMMUNITY HALL
,,,,1595,TENT AT DIOLO OPEN SPACE NEXT TO A1 BUS STOP  
,,,,1596,TENT AT RASESA-KGOPE OPEN SPACE
,,312,DIKGONNYE-KGOMODIATSHABA,,
,,,,1597,KGOMODIATSHABA PRIMARY SCHOOL
,,,,1598,TENT AT BODUNGWANE CLINIC
,,,,1599,KHURUTSHE PRIMARY SCHOOL
,,,,1600,DIKGONNYE PRIMARY SCHOOL
,,,,1601,TENT AT DIKGONNYE OLD CLINIC
,,313,ARTESIA-LESHIBITSE,,
,,,,1602,ARTESIA PRIMARY SCHOOL
,,,,1603,LESHIBITSE PRIMARY SCHOOL
,,,,1604,TENT AT MOSANTA KGOTLA  
,,,,1605,TENT AT ARTESIA KGOTLA
35,GABORONE CENTRAL,,,,
,,314,LEGOLO,,
,,,,1606,BOSELE PRIMARY SCHOOL
,,,,1607,TAUNG PRIMARY SCHOOL
,,,,1608,TENT AT LOT 6415 (EXTENSION 20)
,,315,BOIKHUTSO,,
,,,,1609,BOIKHUTSO PRIMARY SCHOOL
,,,,1610,TENT AT LOT 7218 MASA MASA OPEN SPACE
,,316,TSHOLOFELO SOUTH,,
,,,,1611,TSHOLOFELO COMMUNITY HALL
,,,,1612,BROADHURST MAGISTRATE COURT
,,,,1613,ROMAN CATHOLIC CHURCH
,,,,1614,EXTENSION 26 PARK
,,317,NOTWANE,,
,,,,1615,NOTWANE PRIMARY SCHOOL
,,,,1616,TENT AT SHHA OFFICES
,,,,1617,SEGODITSHANE PRIMARY SCHOOL
,,,,1618,MAOKA JUNIOR SCHOOL
,,318,MARUAPULA,,
,,,,1619,MARUAPULA COMMUNITY HALL
,,,,1620,TENT AT LOT 21968-JUNIOR SHEPHERD DAY CARE 
,,,,1621,ORIEL INTERNATIONAL SCHOOL  
,,,,1622,ROADS TRAINING CENTRE 
,,319,VILLAGE,,
,,,,1623,TENT AT BDF CAMP MAIN ENTRANCE 
,,,,1624,CAMP PRIMARY SCHOOL
,,,,1625,UNIVERSITY OF BOTSWANA  
,,,,1626,MARU-A-PULA SCHOOL
,,320,GOVERNMENT,,
,,,,1627,NORTHSIDE PRIMARY SCHOOL
,,,,1628,THORNHILL PRIMARY SCHOOL
,,,,1629,INSTITUTE OF HEALTH SCIENCES
36,GABORONE NORTH,,,,
,,321,SEBELE-AIRPORT,,
,,,,1630,KINGS HAND SCHOOL 
,,,,1631,TENT AT LOT 56733 OPEN SPACE
,,,,1632,BUAN UNIVERSITY 
,,,,1633,BOITUMELO PRIMARY SCHOOL
,,322,GABORONE NORTH SUBURBS,,
,,,,1634,INTERNATIONAL CHURCH OF CHRIST
,,,,1635,TENT AT SISINI GARDENS  
,,,,1636,TENT AT KGAPHAMADI
,,323,PHAKALANE,,
,,,,1637,PHAKALANE ENGLISH MEDIUM PRIMARY SCHOOL 
,,,,1638,PHAKALANE SENIOR SCHOOL 
,,,,1639,TENT AT LOT NO. 71176 OPEN SPACE
,,324,TSHOLOFELO GLEN VALLEY,,
,,,,1640,TENT AT SOUTH GATE OF GLEN VALLEY
,,,,1641,TENT AT LOT 63157 OPEN SPACE
,,325,TSHWENENG LEDUMANG,,
,,,,1642,LEDUMANG PRIMARY SCHOOL
,,,,1643,IKAGENG PRIMARY SCHOOL
,,,,1644,TENT AT LOT 16211OPEN SPACE
,,326,MARANG TSOGANG,,
,,,,1645,TSOGANG PRIMARY SCHOOL
,,,,1646,MARANG JUNIOR SCHOOL
,,327,TSHOLOFELO,,
,,,,1647,TSHOLOFELO PRIMARY SCHOOL 
,,,,1648,TENT AT TSHOLOFELO SERVICE CENTRE
37,GABORONE SOUTH,,,,
,,328,SELEMELA,,
,,,,1650,YWCA
,,,,1651,BEN THEMA PRIMARY SCHOOL
,,,,1652,LESEDI PRIMARY SCHOOL
,,,,1653,TSHIAMO PRIMARY SCHOOL
,,,,1654,NANOGANG JUNIOR SECONDARY SCHOOL  
,,,,1655,WHITE CITY DAY CARE CENTRE
,,329,BONTLENG,,
,,,,1656,BCET WEST CAMPUS
,,,,1657,BONTLENG PRIMARY SCHOOL
,,,,1658,BONTLENG DAY CARE CENTRE
,,,,1659,THEBE PRIMARY SCHOOL
,,330,BABUSI,,
,,,,1660,BCET EAST CAMPUS
,,,,1661,BABUSI COMMUNITY HALL
,,,,1662,URBAN CUSTOMARY COURT
,,,,1663,ITHUTENG PRIMARY SCHOOL
,,331,NALEDI NORTH,,
,,,,1664,THERISANYO PRIMARY SCHOOL A
,,,,1665,THERISANYO PRIMARY SCHOOL B
,,332,NALEDI CENTRAL,,
,,,,1666,OLD NALEDI KGOTLA
,,,,1667,COMMUNITY HALL
,,,,1668,EPISCOPAL CHURCH
,,333,NALEDI SOUTH,,
,,,,1669,TSHWARAGANO PRIMARY SCHOOL
,,,,1670,NALEDI BRIGADE
38,GABORONE BONNINGTON NORTH,,,,
,,334,MARAPOATHUTLWA NORTH,,
,,,,1671,NEW ERA COLLEGE
,,,,1672,TENT AT LOT 34113
,,,,1673,TENT AT LOT 36128
,,335,MARAPOATHUTLWA SOUTH,,
,,,,1674,PHILLIP MOSHOTLE PRIMARY SCHOOL
,,,,1675,LIVINGSTONE KOLOBENG COLLEGE
,,,,1676,TENT AT BLOCK 8 CUSTOMARY COURT
,,336,ITUMELENG,,
,,,,1677,ITUMELENG PRIMARY SCHOOL
,,,,1678,SIR SERETSE KHAMA JUNIOR SECONDARY SCHOOL
,,337,MOSELEWAPULA,,
,,,,1679,MASA PRIMARY SCHOOL
,,,,1680,GALALETSANG PRIMARY SCHOOL
,,,,1681,MOSELEWAPULA JUNIOR SECONDARY SCHOOL
,,,,1682,BAOBAB PRIMARY SCHOOL  
,,,,1683,TENT AT BOA SETSO PARK
,,338,BOSEJA SOUTH,,
,,,,1684,TENT AT UCCSA GABORONE WEST
,,,,1685,MORULA PRIMARY SCHOOL 
,,339,BOSEJA NORTH,,
,,,,1686,BONNINGTON JUNIOR SECONDARY SCHOOL 
,,,,1687,BA ISAGO UNIVERSITY
,,,,1688,HUMAN RESOURCE DEVELOPMENT COUNCIL
,,340,PEOLWANE,,
,,,,1689,TENT AT BLOCK 7 PARK
,,,,1690,TENT AT APOSTOLIC FAITH MISSION
39,GABORONE BONNINGTON SOUTH,,,,
,,341,TLOGA TLOGA,,
,,,,1691,TLOGA TLOGA JUNIOR SECONDARY SCHOOL
,,,,1692,MOPHANE PRIMARY SCHOOL
,,,,1693,TENT AT PLOT NO. 54823
,,342,MORULA,,
,,,,1694,GABORONE WEST COMMUNITY CENTRE
,,,,1695,ST. BERNADETTE CATHOLIC CHURCH
,,,,1696,MORULA ZAC DAY CARE CENTRE
,,,,1697,TENT AT PLOT NO. 15251
,,343,DIPHETOGO,,
,,,,1698,DIPHETOGO PRIMARY SCHOOL
,,,,1699,MAIKANO JUNIOR SECONDARY SCHOOL
,,,,1700,KHUDUGA PRIMARY SCHOOL
,,,,1701,TENT AT LOT 16658 
,,,,1702,TENT AT LOT 16482   
,,344,BOPHIRIMA,,
,,,,1703,BOPHIRIMA PRIMARY SCHOOL
,,,,1704,TLHABOLOGO PRIMARY SCHOOL
,,,,1705,NATIONAL YOUTH CENTRE
,,,,1706,GABORONE WEST JSS
,,,,1707,TENT AT PLOT NO. 17000
,,345,MARULAMANTSI,,
,,,,1708,GABORONE WEST CUSTOMARY COURT
,,,,1709,WESTWOOD INTERNATIONAL PRIMARY SCHOOL
,,,,1710,MARULAMANTSI JUNIOR SECONDARY SCHOOL
,,,,1711,LETLHABILE PRIMARY SCHOOL
,,,,1712,MARULAMANTSI PRIMARY SCHOOL
,,346,KGALE VIEW,,
,,,,1713,RAINBOW SECONDARY SCHOOL
,,,,1714,GABORONE TECHNICAL COLLEGE
,,,,1715,TENT AT LOT 51510 
,,,,1716,TENT AT GABORONE BAPTIST CHURCH
,,,,1717,FULL GOSPEL MINISTRIES
,,347,DIFETLHAMOLELO,,
,,,,1718,KGALE HILL JUNIOR SECONDARY SCHOOL
,,,,1719,REGENT ENGLISH MEDIUM PRIMARY SCHOOL
,,,,1720,FULL GOSPEL CHURCH OF GOD  
,,,,1721,TENT AT BLOCK 9 PARK
40,TLOKWENG,,,,
,,348,KHAEKHOLO,,
,,,,1722,TENT NEXT TO MEKEPE'S SHOP  
,,,,1723,KHAEKHOLO CLINIC 
,,,,1724,INDEPENDENT ASSEMBLIES CHURCH
,,349,BOTSALANO,,
,,,,1725,BOTSALANO PRIMARY SCHOOL
,,,,1726,TAUKOBONG KGOTLA  
,,,,1727,NKAIKELA KGOTLA
,,350,OLD KGOSING,,
,,,,1728,TLHAKONG KGOTLA
,,,,1729,OLD KGOSING KGOTLA
,,,,1730,TENT NEXT TO SEKA MATLAPENG'S RESIDENCE 
,,351,MAFITLHAKGOSI,,
,,,,1731,MAFITLHAKGOSI PRIMARY SCHOOL
,,,,1732,TENT NEXT TO NAUGHTY BOYS GROUNDS  
,,,,1733,ST. PETERS CHURCH  
,,352,LESUNYANA,,
,,,,1734,TENT AT OPEN SPACE PLOT NO. 6074 (BEHIND DITHUTO   ENGLISH MEDIUM PRIMARY  SCHOOL)
,,,,1735,TLOKWENG COLLEGE OF EDUCATION 
,,,,1736,LESUNYANA KGOTLA
,,353,RANFURWA,,
,,,,1737,TENT AT GATE 80 RURETSE
,,,,1738,SHASHA CONVENTION CENTRE 
,,,,1739,RIVER OF LIFE CHURCH 
,,,,1740,TENT AT PLOT NO. 6287 (COUNCIL FLATS)
,,354,LENGANENG,,
,,,,1741,TLOKWENG JUNIOR SECONDARY SCHOOL
,,,,1742,TLOKWENG RECREATIONAL PARK 
,,,,1743,TENT AT OPEN SPACE AT PLOT NO. 2139 
,,355,MATLALA,,
,,,,1744,MATLALA JUNIOR SECONDARY SCHOOL
,,,,1745,SPACE BEHIND TLOKWENG LAND BOARD 
,,,,1746,ST. FAITH HOLY CHURCH  
,,,,1747,TENT NEXT TO BAHAI CHURCH
,,356,LETLAPENG,,
,,,,1748,TENT AT OPEN SPACE PLOT NO. 6529 (BUSH) 
,,,,1749,TENT AT OPEN SPACE PLOT NO. 6701 (BUSH)
,,,,1750,TENT AT OPEN SPACE 3 (PLOT NO. 7281 (OPS BUSH))
,,,,1751,TENT AT OPEN SPACE 4 (PLOT NO. 8803 (BUSH)
,,357,SELOKWANA,,
,,,,1752,TENT AT FLOOD LIGHT PLOT NO. 5190 
,,,,1753,TENT AT PLOT NO. 5536  
,,,,1754,TENT AT BORDER GATE
,,358,MASETLHENG,,
,,,,1755,MASETLHENG KGOTLA 
,,,,1756,APOSTOLIC FAITH MISSION CHURCH
,,,,1757,TENT AT SPACE BY SECURITY SYSTEMS
,,359,SEFOKE POLLING DISTRICT,,
,,,,1758,ASSEMBLIES OF GOD 
,,,,1759,TENT NEXT TO MORULA LODGE
,,,,1760,TENT AT OPEN SPACE OPS 2 (BUSH) 
41,GAMALETE,,,,
,,360,KGALE FARMS,,
,,,,1761,TENT AT OPEN SPACE BY LION PARK ESTATE GATE
,,,,1762,TENT AT FARM FOREST HILL 9-KO (NEXT TO Y-JUNCTION)
,,,,1763,TENT AT FOREST HILL 9-KO (NEXT TO LOUIVILLE APARTMENTS)
,,,,1764,ST. JOSEPHS COLLEGE 
,,,,1765,TENT AT MMASEDIKWE 
,,361,TAUNG WEST,,
,,,,1766,TENT AT METSIMASWAANE HEALTH POST 
,,,,1767,CHRIST CITADEL INTERNATIONAL CHURCH
,,,,1768,TENT AT GAMARETE KGOTLA  
,,,,1769,TENT AT KHUDIRI KGOTLA
,,362,TAUNG EAST,,
,,,,1770,TAUNG JUNIOR SECONDARY SCHOOL 
,,,,1771,ST. BENARD PRIMARY SCHOOL 
,,,,1772,RAMOTSWA ROADS DAY CARE CENTER 
,,,,1773,TAUNG KGOTLA
,,363,MOGOBANE,,
,,,,1774,MOJADIFE PRIMARY SCHOOL 
,,,,1775,COMMUNITY HALL 
,,,,1776,MOGOBANE PRIMARY SCHOOL 
,,,,1777,FULL GOSPEL CHURCH 
,,,,1778,ASSEMBLIES OF GOD 
,,,,1779,TENT AT VETERINARY DEPARTMENT OFFICE
,,,,1780,TENT AT RANGERS FOOTBALL GROUNDS 
,,,,1781,TENT AT VDC MARKET
,,364,SEPITSWANA,,
,,,,1782,TENT AT OPEN SPACE NEAR BEDU
,,,,1783,SEBOKO PRIMARY SCHOOL 
,,,,1784,EMMANUEL COUNSELLING CENTRE
,,,,1785,BAITLOTLI JUNIOR SECONDARY SCHOOL  
,,,,1786,OLD APOSTLE CHURCH 
,,365,LESETLHANA NORTH,,
,,,,1787,TENT AT MONATE TUCKSHOP 
,,,,1788,LESETLHANA PRIMARY SCHOOL
,,,,1789,TENT AT WATERLILLY CRÈCHE
,,366,LESETLHANA SOUTH,,
,,,,1790,ST. CONDRAD PRIMARY SCHOOL
,,,,1791,TENT AT MOROKOLOGADI KGOTLA  
,,,,1792,TENT AT TLOKWENG KGOTLA
,,,,1793,TENT AT GOO-MATSWEE KGOTLA
,,367,KGOSING,,
,,,,1794,MAIN KGOTLA
,,,,1795,TENT AT GOO-MANKGA KGOTLA
,,,,1796,MOKGOSI PRIMARY SCHOOL
,,,,1797,TENT AT GA-SIKO KGOTLA
,,,,1798,TENT AT GOO-MOENG KGOTLA
,,368,MAKOLOBOTHO,,
,,,,1799,TENT AT GOO-NTSWA KGOTLA
,,,,1800,TENT AT GOO-NTSWA YO MONNYE KGOTLA 
,,,,1801,TENT AT GOO-TSHIELO KGOTLA
,,,,1802,TENT AT OLD KGOSING KGOTLA  
,,,,1803,TENT AT GOORA GAOBOTSE KGOTLA
,,369,MAGOPANE EAST,,
